cluster_134	4	CPNE5	DTNB	SNTB2	UTRN
cluster_135	4	CPSF6	FAM168A	WWP1	WWP2
cluster_136	4	CRNKL1	DNAJC17	ISY1	SYF2
cluster_137	4	CRY1	CRY2	CSNK1D	CSNK1E
cluster_138	4	CSRP2BP	MBIP	MYF6	YEATS2
cluster_139	4	CTDP1	POLR2G	POLR2L	RPRD1B
cluster_140	4	CUL4A	CUL4B	DDB2	RBX1
cluster_141	4	CUL4B	ERCC8	GPS1	MYEOV2
cluster_142	4	DCP1A	DCP2	EDC3	PNRC2
cluster_143	4	DDAH2	EPB41L1	EPB41L2	EPB41L3
cluster_144	4	DDX20	GEMIN4	HCST	SIP1
cluster_145	4	DDX20	GEMIN6	PLCD3	SIP1
cluster_146	4	DEPDC5	GLA	NPRL2	NPRL3
cluster_147	4	DHX37	H1FNT	LARP7	YBX2
cluster_148	4	DOCK3	DOCK4	ELMO1	ELMO3
cluster_149	4	DOK4	PHKA2	PHKB	PHKG2
cluster_150	4	DPYS	DPYSL2	DPYSL4	DPYSL5
cluster_151	4	DYNLL1	DYNLL2	FAM83D	HMMR
cluster_152	4	DYNLL1	DYNLL2	PRKACB	PRKACG
cluster_153	4	DYNLL1	DYNLL2	RSBN1	RSBN1L
cluster_154	4	E2F6	L3MBTL2	PCGF6	TFDP2
cluster_155	4	ECSIT	IPPK	LPAR1	NDUFAF1
cluster_156	4	EED	EZH1	EZH2	SUZ12
cluster_157	4	EIF2B1	EIF2B2	EIF2B4	SEC62
cluster_158	4	EIF2B2	EIF2B4	EIF2B5	PCDH9
cluster_159	4	ENAH	EVL	FBLIM1	VASP
cluster_160	4	ENDOD1	FAM40A	STRN	STRN3
cluster_161	4	ERCC3	FGL1	GTF2H1	GTF2H2
cluster_162	4	ERCC3	GTF2H1	GTF2H4	MCC
cluster_163	4	EXOC1	NDC80	NUF2	ZWINT
cluster_164	4	FAM189A2	YWHAG	YWHAQ	YWHAZ
cluster_165	4	FBXO45	MYCBP2	YWHAG	YWHAH
cluster_166	4	FTL	PIPSL	SKA1	SKA3
cluster_167	4	GDPD5	STX7	STX8	VTI1B
cluster_168	4	GEMIN6	GEMIN8	NCKIPSD	SIP1
cluster_169	4	GIMAP8	SRP54	SRP68	SRP72
cluster_170	4	GOLGB1	TMED10	TMED2	TMED5
cluster_171	4	GPRASP2	GYG2	GYS1	STBD1
cluster_172	4	GSTM2	GSTM3	GSTM4	GSTM5
cluster_173	4	HIF1AN	NFKB2	NFKBIB	REL
cluster_174	4	HLA-DQB1	NDUFA12	NDUFB8	NDUFB9
cluster_175	4	HPS3	HPS5	HPS6	TCL1B
cluster_176	4	IFNA1	IFNA14	IFNA21	IFNA6
cluster_177	4	IFT74	IFT81	JPH4	RABL5
cluster_178	4	ILK	LIMS1	PARVA	PARVB
cluster_179	4	ISY1	PPIE	SNW1	ZNF830
cluster_180	4	KCTD3	SHKBP1	SLC9A3R1	SLC9A3R2
cluster_181	4	LAMTOR1	LAMTOR3	LAMTOR4	RRAGD
cluster_182	4	LRP1	TUBB2A	TUBB2C	TUBB4
cluster_183	4	LSM2	LSM4	LSM5	PRPF3
cluster_184	4	LSM5	PRPF3	PRPF4	ZGPAT
cluster_185	4	LZTS2	SIPA1L1	SIPA1L2	SIPA1L3
cluster_186	4	MAK16	RBM34	RPF2	TUB
cluster_187	4	MAMDC4	SUPT7L	TADA1	TAF6L
cluster_188	4	MDFI	STX6	STX8	VTI1B
cluster_189	4	MED1	MED13	MED23	MED4
cluster_190	4	MLLT1	PCGF1	RYBP	YAF2
cluster_191	4	MRPS17	MRPS25	MRPS34	PREPL
cluster_192	4	MZF1	ZNF213	ZNF24	ZSCAN1
cluster_193	4	NDUFA12	NDUFS4	NDUFV3	TSHZ2
cluster_194	4	NDUFB3	NDUFB8	NDUFC2	SIDT2
cluster_195	4	NME1	NME1-NME2	NME3	NME4
cluster_196	4	NRBP1	SNX1	SNX2	SNX6
cluster_197	4	NUP107	NUP133	NUP43	SPAST
cluster_198	4	PCDHA10	PCDHA2	PCDHA7	PCDHA8
cluster_199	4	PDHB	PDK1	PDK2	PDK3
cluster_200	4	PGBD1	ZKSCAN3	ZKSCAN4	ZNF24
cluster_201	4	PGBD1	ZKSCAN4	ZNF174	ZNF396
cluster_202	4	PIH1D1	RPAP3	UXT	WDR92
cluster_203	4	POP4	RBM4B	RPP25	RPP40
cluster_204	4	PSMA7	PSMB3	PSMB9	RNF181
cluster_205	4	PSMD4	TMEM31	UBE3A	UCHL5
cluster_206	4	RNPC3	SNRPB	SNRPD3	SNRPN
cluster_207	4	RPL18	RPL7A	RPL8	SPPL3
cluster_208	4	SGOL1	USP46	WDR20	WDR48
cluster_209	4	SPECC1L	YWHAG	YWHAH	YWHAQ
cluster_210	4	TECPR2	VPS16	VPS33A	VPS41
cluster_211	4	TPD52	TPD52L1	TPD52L2	TPD52L3
cluster_212	4	TPM1	TPM2	TPM3	TPM4
cluster_213	4	UQCR10	UQCRB	UQCRC1	UQCRC2
cluster_214	4	ZNF212	ZNF398	ZNF767	ZNF777
cluster_215	3	AATF	RPL17	SURF6
cluster_216	3	ABT1	DDX47	NOL10
cluster_217	3	ADD2	ADD3	CRISP3
cluster_218	3	ADNP2	CBX1	CBX3
cluster_219	3	AKAP1	PRKAR2A	PRKAR2B
cluster_220	3	AKAP11	ERMAP	PRKAR1B
cluster_221	3	ALDH16A1	DERA	ERP29
cluster_222	3	ALDOA	ALDOB	ALDOC
cluster_223	3	AMDHD2	GNPDA1	GNPDA2
cluster_224	3	AMPH	BIN1	BIN2
cluster_225	3	ANGEL2	FAM136A	KRTAP6-1
cluster_226	3	ANKRD28	CDC14B	PPP6R2
cluster_227	3	ANKRD46	ATRNL1	RNF157
cluster_228	3	ANKRD55	IFT46	IFT74
cluster_229	3	AP3M1	AP3M2	AP3S2
cluster_230	3	APBA2	IQSEC1	IQSEC2
cluster_231	3	APBB1	APBB2	APLP1
cluster_232	3	APLF	CHD1L	XRCC1
cluster_233	3	APOBEC3C	NOL8	URB2
cluster_234	3	APOOL	CHCHD3	MTX2
cluster_235	3	APPL1	APPL2	GIPC1
cluster_236	3	APTX	LIG4	XRCC4
cluster_237	3	AQP9	RAB6A	RAB6B
cluster_238	3	ARHGAP44	CASP4	CASP5
cluster_239	3	ARID3A	ARID3B	ARID3C
cluster_240	3	ARPC1A	ARPC3	ARPC5
cluster_241	3	ASAH2	MYH3	MYH4
cluster_242	3	ASB9	CKB	CKM
cluster_243	3	ATF2	ATF7	CREB5
cluster_244	3	ATF7IP	ATF7IP2	SETDB1
cluster_245	3	ATG2B	LHX6	WDR45
cluster_246	3	ATG4A	PACS1	WDR37
cluster_247	3	ATXN2L	FAM98A	NUFIP2
cluster_248	3	ATXN7L3	ENY2	USP51
cluster_249	3	BACH2	ENC1	KLHL25
cluster_250	3	BAD	BCL2	BCL2L1
cluster_251	3	BCAS2	CDC5L	PLRG1
cluster_252	3	BCAS4	BLOC1S1	BLOC1S3
cluster_253	3	BCKDHA	BCKDHB	PPM1K
cluster_254	3	BCL7A	BCL7C	SS18
cluster_255	3	BET1L	STX18	VAMP5
cluster_256	3	BLZF1	GORASP2	TMED7
cluster_257	3	BMP2K	DAB2	REPS1
cluster_258	3	BOLA3	FAHD2A	FAHD2B
cluster_259	3	BPGM	PGAM1	PGAM2
cluster_260	3	BST1	GXYLT2	PPCS
cluster_261	3	BTN3A1	BTN3A2	BTN3A3
cluster_262	3	C11orf49	LRRC49	NICN1
cluster_263	3	C11orf74	IFT122	WDR19
cluster_264	3	C12orf4	IL6R	TBCK
cluster_265	3	C12orf66	ITFG2	KPTN
cluster_266	3	C17orf49	HMGXB4	MAGEA3
cluster_267	3	C19orf57	F11	PRCC
cluster_268	3	C1QL3	NRBP1	TSC22D2
cluster_269	3	C6orf62	SNF8	VPS36
cluster_270	3	CAMK2B	CAMK2D	NR3C1
cluster_271	3	CAMK2D	CAMK2G	SHISA6
cluster_272	3	CAP1	CAP2	TWF2
cluster_273	3	CAPSL	DLGAP5	TUBA1B
cluster_274	3	CASK	DLGAP2	DLGAP4
cluster_275	3	CBFB	FBXW12	RUNX3
cluster_276	3	CBX6	CBX8	SFTPC
cluster_277	3	CBY1	CD6	DZIP1L
cluster_278	3	CCDC116	GNL1	PAPSS1
cluster_279	3	CCDC121	TBC1D15	TBC1D17
cluster_280	3	CCDC22	COMMD1	COMMD6
cluster_281	3	CCDC28B	LAGE3	OSGEP
cluster_282	3	CCDC69	RMI1	TOP3A
cluster_283	3	CCDC74A	CCDC74B	THNSL1
cluster_284	3	CCHCR1	IQCC	PIP
cluster_285	3	CCM2	ITGB1BP1	KRIT1
cluster_286	3	CCNL1	CDK11A	SAP30BP
cluster_287	3	CDA	MPP2	MPP6
cluster_288	3	CDC34	CTC1	UBE2R2
cluster_289	3	CDH8	CTNNA1	CTNNA2
cluster_290	3	CDYL	CYBRD1	MIER2
cluster_291	3	CELSR3	PSG1	PSG9
cluster_292	3	CENPH	CENPI	CENPK
cluster_293	3	CENPM	SNF8	VPS25
cluster_294	3	CES2	HIBADH	SERPINF2
cluster_295	3	CHMP1A	MEOX1	MEOX2
cluster_296	3	CKAP2	LRRC45	PAK6
cluster_297	3	CLIC2	CLIC5	TPRN
cluster_298	3	CLINT1	PICALM	PIK3C2A
cluster_299	3	CMBL	TRAPPC1	TRAPPC2L
cluster_300	3	CNKSR1	CYTH1	CYTH2
cluster_301	3	COCH	HSPA5	VIT
cluster_302	3	COMMD4	COMMD5	COMMD7
cluster_303	3	CPSF2	CPSF3	CPSF4
cluster_304	3	CSNK1D	CSNK1E	FAM110B
cluster_305	3	CSNK1G1	CSNK1G2	CSNK1G3
cluster_306	3	CTDSP1	CTDSPL	MBP
cluster_307	3	CUL5	RAB40A	RAB40AL
cluster_308	3	CXCL1	CXCL2	CXCL3
cluster_309	3	CYC1	UQCR10	UQCRH
cluster_310	3	CYP1A2	FECH	PGRMC1
cluster_311	3	CYP2C18	CYP2C19	CYP2C9
cluster_312	3	DBN1	HOMER1	HOMER2
cluster_313	3	DCP1A	EDC3	PIM1
cluster_314	3	DDAH1	DDAH2	EPB41L2
cluster_315	3	DDX39A	DDX39B	SARNP
cluster_316	3	DET1	ETV5	STK40
cluster_317	3	DGCR8	DROSHA	ERH
cluster_318	3	DHX8	MORC1	MORC2
cluster_319	3	DIP2C	PIP4K2A	PIP4K2C
cluster_320	3	DKC1	NOP10	SHQ1
cluster_321	3	DNAJB1	DNAJB4	TTLL12
cluster_322	3	DNM2	DNM3	DNMBP
cluster_323	3	DNMT3A	DNMT3B	TCL1A
cluster_324	3	DOCK6	DOCK8	LRCH3
cluster_325	3	DOCK8	LRCH1	LRCH4
cluster_326	3	DOHH	EIF5A	EIF5A2
cluster_327	3	DPPA4	L3MBTL3	SAMD1
cluster_328	3	DSN1	NSL1	SPC24
cluster_329	3	DTX3L	PARP9	RBM43
cluster_330	3	DUSP2	SYN2	SYN3
cluster_331	3	DUSP3	ERLIN1	TMUB2
cluster_332	3	DVL1	DVL2	NXN
cluster_333	3	DYDC2	INPPL1	NME5
cluster_334	3	E2F6	L3MBTL2	TFDP1
cluster_335	3	EAPP	PRPF8	TSSC4
cluster_336	3	ECD	NCDN	TTC27
cluster_337	3	EDEM2	FBLN7	TXNDC11
cluster_338	3	EEF1B2	EEF1D	EEF1G
cluster_339	3	EFCAB7	RFFL	RNF34
cluster_340	3	EHD1	EHD2	EHD3
cluster_341	3	EIF1AD	MND1	PSMC3IP
cluster_342	3	EIF2S1	EIF2S2	EIF2S3
cluster_343	3	EIF3A	EIF3H	RSPH9
cluster_344	3	EIF3F	EIF3K	EIF3L
cluster_345	3	ELAC2	RNF123	UBAC1
cluster_346	3	ELP2	ELP3	MPG
cluster_347	3	ELP2	KCMF1	UBR4
cluster_348	3	EME1	MUS81	RPL27A
cluster_349	3	ENDOG	ITLN1	ITLN2
cluster_350	3	ENO1	ENO2	ENO3
cluster_351	3	EPB41	EPB41L1	EPB41L3
cluster_352	3	ESRP1	RBPMS	RBPMS2
cluster_353	3	ESRRA	ESRRB	ESRRG
cluster_354	3	EZR	MSN	RDX
cluster_355	3	FAM104A	UBXN6	VCP
cluster_356	3	FAM107B	OSTN	PCNP
cluster_357	3	FAM120A	HNRNPR	ZFR
cluster_358	3	FAM168A	POLR2I	WWP2
cluster_359	3	FAM170A	SPC24	SPC25
cluster_360	3	FAM71F2	RAB2A	RAB2B
cluster_361	3	FAM89B	POMP	PSMG2
cluster_362	3	FASTKD2	PTCD1	TRUB2
cluster_363	3	FBXO30	FBXO34	MYO6
cluster_364	3	FCGR1A	PCDH12	PCDH17
cluster_365	3	FERMT1	FERMT2	FERMT3
cluster_366	3	FGFR1OP2	SIKE1	TRAF3IP3
cluster_367	3	FGL1	TUBD1	TUBE1
cluster_368	3	FIG4	PIKFYVE	VAC14
cluster_369	3	FOXF1	FOXF2	SDF4
cluster_370	3	FOXJ1	RFX2	RFX3
cluster_371	3	FOXP1	FOXP2	FOXP3
cluster_372	3	FOXR1	MYC	YEATS4
cluster_373	3	FTH1	MSRB3	RBP4
cluster_374	3	G3BP1	G3BP2	NUFIP2
cluster_375	3	GAB2	TBC1D14	TGM4
cluster_376	3	GAPVD1	SNX24	TSSK1B
cluster_377	3	GBP1	GBP2	GBP3
cluster_378	3	GEMIN6	GEMIN7	GEMIN8
cluster_379	3	GFOD1	GFOD2	NKIRAS2
cluster_380	3	GHITM	MFN2	THY1
cluster_381	3	GINS2	GINS4	SIK1
cluster_382	3	GK	GK2	GK3P
cluster_383	3	GLS2	HIP1	HIP1R
cluster_384	3	GMEB2	SDC2	SDC4
cluster_385	3	GTF2A1	GTF2A2	TBPL1
cluster_386	3	GZMH	TUBA1C	TUBA4A
cluster_387	3	HAUS2	HAUS5	HAUS7
cluster_388	3	HCFC1	HCFC2	THAP2
cluster_389	3	HDAC11	RSRC1	TFIP11
cluster_390	3	HES1	HES6	TLE1
cluster_391	3	HLA-A	HLA-C	HLA-G
cluster_392	3	HMGB1	HMGB2	SP100
cluster_393	3	HSF1	HSF2	HSF4
cluster_394	3	HUS1	RAD1	RAD9A
cluster_395	3	IDH3A	IDH3B	IDH3G
cluster_396	3	IGBP1	MID1	MID2
cluster_397	3	IK	MRFAP1L1	SMU1
cluster_398	3	ILDR1	ITCH	WWP1
cluster_399	3	ILK	LIMS1	RSU1
cluster_400	3	IMPDH1	IMPDH2	SLC25A44
cluster_401	3	IPO8	ZSCAN21	ZSCAN23
cluster_402	3	IRF2	IRF2BP1	IRF2BP2
cluster_403	3	IVNS1ABP	PRPSAP1	PRPSAP2
cluster_404	3	KBTBD6	KBTBD7	RPS19BP1
cluster_405	3	KCNC1	KCNC3	KCNC4
cluster_406	3	KCND2	KCTD17	KCTD5
cluster_407	3	KCNIP1	KCNIP2	KCNIP4
cluster_408	3	KCTD17	KCTD2	POLK
cluster_409	3	KHDRBS1	KHDRBS2	KHDRBS3
cluster_410	3	KIF26B	LIN7B	LIN7C
cluster_411	3	KIN	METTL22	RRAS
cluster_412	3	KLHL12	KLHL2	KLHL3
cluster_413	3	KRTAP13-3	PFDN4	PFDN6
cluster_414	3	KSR2	MAP2K1	MAP2K2
cluster_415	3	LAMTOR2	RRAGA	SLC38A9
cluster_416	3	LAS1L	NOL9	WDR18
cluster_417	3	LEAP2	PACS2	WDR37
cluster_418	3	LIN37	LIN52	LIN54
cluster_419	3	LIPG	TMED4	TMED9
cluster_420	3	LITAF	NEDD4	NEDD4L
cluster_421	3	LPIN1	LPIN2	LPIN3
cluster_422	3	LRRC8B	LRRC8D	NPEPPS
cluster_423	3	LRRTM3	LRRTM4	NRXN3
cluster_424	3	LSM4	LSM7	WBP4
cluster_425	3	LYAR	NHP2	SRSF5
cluster_426	3	LYRM2	NDUFAB1	OXSM
cluster_427	3	LZTR1	RIT1	RIT2
cluster_428	3	MAB21L2	MEIS1	MEIS2
cluster_429	3	MAFG	MAFK	NFE2L3
cluster_430	3	MAP2	PRKACA	PRKACB
cluster_431	3	MAPK11	MAPKAPK2	MAPKAPK3
cluster_432	3	MAPK4	MAPK6	MAPKAPK5
cluster_433	3	MAPRE1	MAPRE3	TROAP
cluster_434	3	MAT1A	MAT2A	MAT2B
cluster_435	3	MEIS2	PBX3	TSHZ1
cluster_436	3	MMP14	TIMP2	TIMP3
cluster_437	3	MOB2	STK38	STK38L
cluster_438	3	MRPL42	MRPL52	RBMS2
cluster_439	3	MRPS2	MRPS23	TPD52
cluster_440	3	MSL1	MSL2	MSL3
cluster_441	3	MTA1	ZNF423	ZNF521
cluster_442	3	MYH10	MYL12B	MYL6
cluster_443	3	NCAPD3	NCAPG2	NCAPH2
cluster_444	3	NEFH	NEFL	NEFM
cluster_445	3	NEK6	NEK7	NEK9
cluster_446	3	NFKB1	NFKBID	REL
cluster_447	3	NOL7	UTP15	WDR43
cluster_448	3	NONO	PSPC1	SFPQ
cluster_449	3	NPM1	NPM2	NPM3
cluster_450	3	NSMCE1	NSMCE2	SMC6
cluster_451	3	NUBP2	RNASEH2B	RNASEH2C
cluster_452	3	NUDT9	SLC2A2	TRUB1
cluster_453	3	OR52B2	OR5C1	PTX3
cluster_454	3	OTUB2	TRAPPC6B	TRAPPC8
cluster_455	3	PAAF1	PSMC4	PSMC5
cluster_456	3	PAFAH1B1	PAFAH1B2	PAFAH1B3
cluster_457	3	PCGF2	PHC1	PHC2
cluster_458	3	PDCD2	PRMT3	RPS2
cluster_459	3	PDK1	PDK2	PDK4
cluster_460	3	PHKA2	PHKG1	PHKG2
cluster_461	3	PIGK	PIGT	THY1
cluster_462	3	PIK3CB	PIK3R1	PIK3R2
cluster_463	3	POLR1A	POLR1C	POLR1D
cluster_464	3	PPP2R2A	PPP2R2D	SERTAD1
cluster_465	3	PRPF40B	RBM25	RGS9
cluster_466	3	PRPS1	PRPS1L1	PRPSAP2
cluster_467	3	PRR20A	SIAH1	SIAH2
cluster_468	3	PRUNE2	SNX2	SNX6
cluster_469	3	PSMD10	PSMD14	UCHL5
cluster_470	3	PSMD12	PSMD2	PSMD8
cluster_471	3	PTPRN	PTPRN2	SGSM2
